pobreza,pobreza_e,pobreza_m,vul_car,vul_ing,npnv,ic_rezedu,ic_asalud,ic_segsoc,ic_cv,ic_sbv,ic_ali,carencias,carencias3,plb,plb_m,rankin_p,rankin_pe,N_pobreza,N_pobreza_e,N_pobreza_m,N_vul_car,N_vul_ing,N_npnv,N_ic_rezedu,N_ic_asalud,N_ic_segsoc,N_ic_cv,N_ic_sbv,N_ic_ali,N_carencias,N_carencias3,N_plb,N_plb_m,perrankin_p,perrankin_pe,cppobreza,cppobreza_e,cppobreza_m,cpvul_car,cpic_rezedu,cpic_asalud,cpic_segsoc,cpic_cv,cpic_sbv,cpic_ali,cpcarencias,cpcarencias3,cpplb,cpplbm,pobtot_05,porc_pob_15_analfa05,porc_pob614_noasiste05,porc_pob15_basicainc05,porc_pob_snservsal05,porc_vivpisotierra05,porc_vivsnsan05,porc_snaguaent05,porc_vivsndren05,porc_vivsnenergia05,porc_vivsnlavadora05,porc_vivsnrefri05,irez_soc05,l_ocupnac05,p_rez_edu_00,p_ser_sal_00,p_viv_pisos_00,p_viv_muros_00,p_viv_techos_00,p_viv_hacin_00,p_viv_agu_entub_00,p_viv_dren_00,p_viv_elect_00,pobreza_alim_00,pobreza_cap_00,pobreza_patrim_00,gdo_rezsoc05
82.61797156,40.72857098,41.88939929,17.30303466,0.050555618,0.028438156,31.74768657,78.82559052,89.974688,22.60647313,81.69489772,25.24756626,99.92100684,75.25500116,82.66852718,47.99067589,613,520,338,167,171,71,0,0,130,322,368,92,334,103,409,308,338,196,2295,1957,3.402053118,3.949852467,2.858308315,2.849642038,3.836007595,3.650166273,3.396698713,4.55201149,3.602330446,4.663786888,3.303578615,3.82834959,3.400072098,3.624278784,341,13.19999981,5,78.40000153,36.36363983,17.02128029,5.319149017,40.42552948,79.78723145,9.574467659,92.55319214,81.91488647,0.409949988,793,46.8,98,52.2,1.2,1.2,24,47.5,92.2,6.1,65.4,70.9,82.3,Medio
91.835123,59.29883062,32.53629208,8.164876699,0,3.03E-07,44.11447251,75.9498615,97.20051951,46.83312937,76.75704163,39.87633356,100,85.74487781,91.835123,67.64824548,137,162,1283,828,455,114,0,0,616,1061,1358,654,1072,557,1397,1198,1283,945,2085,1637,3.846621037,4.225090504,3.128460169,3.333242178,4.252027988,4.176626205,3.828195333,4.719304562,4.203326702,4.853191853,3.807313681,4.160951138,3.846621037,3.91517663,1835,31.57895088,4.92125988,81.25,6.43051815,69.96903992,3.405572891,6.811144829,82.66253662,9.597523689,99.69039917,92.56965637,1.116107941,366,42.6,100,86.7,21.6,3.1,53.6,15.6,99.2,10.9,67.6,72.4,82.5,Alto
81.73849093,39.12365644,42.6148355,17.37747341,0.254938449,0.629097223,50.38676861,12.25026046,95.02087323,67.9929692,66.1008514,29.62537653,99.11596429,70.29006285,81.99342938,47.59731235,658,555,1269,608,662,270,4,10,783,190,1476,1056,1027,460,1539,1092,1273,739,2089,1724,3.387079954,4.005117416,2.802317142,2.518392324,3.913972139,3.858292818,3.289288998,3.806083441,3.838071823,4.496094227,3.242435217,3.907421589,3.376758575,3.608214617,1321,24.01524925,14.40921974,81.21761322,91.82437897,40.95563126,13.31058025,11.94538975,48.46416092,11.94538975,85.32422638,59.72695923,0.956834912,432,44.2,93.9,65.6,37,2.6,45.9,11.8,96.1,31.5,70,77,89.4,Alto
60.75269443,11.1335276,49.61916804,30.03358245,1.271483209,7.94223994,18.38028737,44.1084825,80.66008748,26.39172858,45.91067256,15.94820376,90.78627733,40.77797738,62.02417763,17.85562209,1627,1688,6922,1269,5654,3422,145,905,2094,5026,9190,3007,5231,1817,10344,4646,7067,2034,1323,1465,2.717849255,3.819103718,2.471683025,2.210555315,3.433280468,2.956419468,2.685776949,3.598510027,3.157883644,4.079558849,2.548837423,3.642369032,2.663054943,3.031160355,10278,7.321428776,3.475080013,49.34595871,58.42575836,27.06621933,8.119864464,22.66795921,31.75447083,7.201547146,59.88399887,39.7293396,-0.281671107,1372,22.4,70.7,27.6,8.1,2.8,29.5,19.9,54.3,4.4,42.5,49.7,66.3,Bajo
84.64002234,29.22015133,55.41986823,15.35997838,0,0,37.48694509,12.59854983,91.74533934,39.25227723,38.00330406,32.19766256,100,44.98971833,84.64002234,50.58844866,516,860,326,112,213,59,0,0,144,49,353,151,146,124,385,173,326,195,2299,1989,2.621730804,3.901660919,1.939537764,1.854415774,3.015239477,3.431475163,2.553961515,3.898024082,3.890645266,3.979026318,2.512840748,3.870130539,2.621730804,2.8700912,390,18.14516068,10,96.37095642,99.74359131,15.625,19.79166985,6.25,51.04167175,4.166666985,86.45834351,83.33334351,0.84944278,490,43.1,96.4,46.7,2,0,27.3,21,100,10.2,76.6,82.7,92.9,Alto
91.10791626,56.06987551,35.03804207,8.848366141,0.038267914,0.005449687,56.3404134,6.73859223,94.95286953,42.94561545,88.4468083,42.1568271,99.95628273,79.96699085,91.14618417,66.1641477,168,219,1921,1182,739,187,1,0,1188,142,2002,905,1864,889,2107,1686,1921,1395,1953,1501,3.363120794,3.77922821,2.67572093,2.831346273,3.673630476,4.002943039,3.357216358,4.126467228,3.5265131,4.146211624,3.317261457,3.717659473,3.361715317,3.472211361,1235,40.54833984,13.00578022,84.42503357,66.07288361,58.63454056,38.95581818,21.68675041,51.8072319,4.417671204,91.16465759,72.28914642,1.319573998,280,40.3,50.1,60.9,5.4,2.5,47.6,42.1,94.9,5,59.1,68.4,85.1,Alto
85.9930678,42.28547109,43.70759726,13.65566701,0.136533531,0.21473167,36.01770416,26.47912021,91.4743344,46.48495799,91.54925396,26.98283595,99.64873438,73.18838794,86.12960133,50.68550751,440,491,4436,2181,2254,704,7,11,1858,1366,4718,2398,4722,1392,5140,3775,4443,2614,1576,1197,3.309633017,3.844248533,2.788916588,2.511291265,3.940830946,3.938883305,3.341912508,3.990923405,3.307593107,4.425691128,3.201126575,3.74366951,3.30440402,3.50865531,3930,19.9914608,7.783250809,70.90750885,95.08905792,40.18801117,18.80141068,23.73678017,44.41833115,9.518214226,93.41950989,64.04229736,0.87345022,477,35.7,93.6,58.7,10.1,14.6,58.5,64.8,91.2,15.7,62.5,70.3,85,Alto
89.38975746,56.98025879,32.4094981,10.61024219,0,3.51E-07,49.31383912,26.86123296,96.02531151,37.46881843,99.3970794,40.34142624,100,86.71521066,89.38975746,63.40565391,263,197,2201,1403,798,261,0,0,1214,661,2364,922,2447,993,2462,2135,2201,1561,1896,1412,3.534100771,3.781797886,3.086423397,3.141956329,3.849583626,3.980470181,3.528253078,4.254052162,3.507196903,4.188238144,3.494076967,3.730730772,3.534100771,3.60024929,2009,21.9269104,9.911893845,87.93678284,98.35739136,44.05010986,1.670145988,32.56784821,66.38831329,5.010437965,93.52818298,73.90396881,1.015871048,401,45.9,71.4,66.7,14.3,2.7,29.1,17.5,98.3,4.1,64.8,72.3,87.6,Alto
85.80094483,53.22723929,32.57370591,14.19905573,0,0,42.51038813,19.13757673,97.13407551,68.22933531,92.14037426,62.82988069,100,89.49676287,85.80094483,57.6117414,453,281,718,446,273,119,0,0,356,160,813,571,771,526,837,749,718,482,2206,1799,3.882470369,4.116944313,3.461485863,3.376503468,4.501268387,4.471912861,3.838816404,4.188527584,3.974293232,4.309145927,3.819816351,4.064391613,3.882470369,3.943329096,789,23.52940941,12.19511986,81.97801971,99.74651337,44.75524902,25.87413025,62.23775864,85.31468201,16.78322029,88.81118774,75.52448273,1.750265002,143,39.9,99.2,91.9,42.9,11,64.8,39.6,100,28.3,82.7,87.5,94.9,Alto
74.45441697,37.42265698,37.03176081,18.21869314,1.655879803,5.671010166,39.76536469,76.81660657,84.2294641,28.65308677,61.97239379,18.94936352,92.67311079,70.97397995,76.1102968,44.98728256,1034,607,2299,1156,1144,563,51,175,1228,2372,2601,885,1914,585,2862,2192,2350,1389,1879,1513,3.469628334,3.933496714,2.988710642,2.824301958,3.882065773,3.621011734,3.477219582,4.346473694,3.87068224,4.863403797,3.349259377,3.853482723,3.396586657,3.559691429,3100,15.12967968,3.782147884,72.63828278,89.09677124,40.41513824,2.808303118,10.25640965,12.69841003,2.319901943,82.90598297,55.43346024,0.0022181,1149,42.9,86.3,52.7,3,1.5,17.1,8.6,46,1.2,62.2,70.3,85.2,Medio
35.30425624,4.620475678,30.68377972,32.89729655,2.48593837,29.3125093,10.61724244,32.13272894,57.44977262,14.10223732,15.54474018,14.82612903,68.20155283,19.4259118,37.79019459,8.773119328,2286,2209,6574,860,5714,6126,463,5458,1977,5983,10698,2626,2895,2761,12700,3617,7037,1634,1352,1625,2.386413097,3.775052547,2.179109335,1.839966774,2.901110411,2.654541254,2.266639948,3.325030327,2.886408329,3.229878187,2.121254444,3.547777176,2.231837034,2.745076418,10100,4.337632179,1.789837956,31.4702301,52.45544052,6.064407825,5.06064415,10.8322897,7.444583893,5.437056065,38.05939102,14.6800499,-1.25742197,2234,15.1,57.5,14.3,19.2,1,18.4,19,36.8,4.4,11.6,16.5,32.2,Muy bajo
91.11123239,63.8633128,27.24792063,8.88876766,0,0,41.54011222,74.75721882,96.77245347,42.85853929,99.8140873,29.75502235,100,94.85744422,91.11123239,66.48830162,166,95,2081,1459,622,203,0,0,949,1707,2210,979,2280,680,2284,2167,2081,1519,1917,1395,3.884019136,3.999760866,3.591472864,3.513106346,4.40880394,4.021685123,3.874650002,4.571148396,3.860291958,4.847094059,3.85497427,3.959299564,3.884019136,3.921141148,2145,27.50424004,4.812029839,84.83815765,99.11421967,51.24716949,0.90702939,94.78457642,94.78457642,4.761905193,90.70294952,74.1496582,1.53628397,212,42.4,98.8,90,1.5,0.9,62.4,88.3,85.3,6.2,94,96.4,99.1,Alto
91.07628439,62.19763753,28.87864709,8.648276329,0.022965446,0.252473843,35.75395194,48.33508176,96.05936233,60.73574758,93.67555834,36.97744208,99.72456101,89.51917622,91.09924983,67.47037722,170,120,4758,3249,1509,452,1,13,1868,2525,5018,3173,4894,1932,5210,4676,4759,3525,1538,957,3.763839722,4.001019001,3.235961437,3.298899412,4.31337738,4.154061794,3.757913828,4.17637825,3.825167179,4.674484253,3.725633383,3.942475796,3.76290369,3.834169149,4979,19.51582909,7.340720177,81.3736496,85.05724335,70.52023315,13.17918968,41.96532059,92.94798279,12.02311993,96.99421692,75.60693359,1.525061965,215,37.2,98.9,69.9,20.8,14.2,50,36.2,88.7,18.9,88.4,92,97,Alto
85.2008401,42.83867633,42.36216247,13.23177069,0.896379817,0.671009393,44.29076202,60.79664538,74.5839492,25.34050787,85.35950769,22.81886904,98.4326104,72.33444107,86.09721989,53.33101135,487,476,1067,536,530,166,11,8,555,761,934,317,1069,286,1232,906,1078,668,2120,1754,3.26863122,3.83106184,2.682138443,2.554188251,3.578701019,3.734910488,3.513952732,4.216424942,3.41840744,4.336224079,3.181773186,3.762504816,3.234897852,3.395715237,1742,17.16287041,8.888889313,78.08586884,75.83236694,16.35514069,28.50466919,11.44859982,50,4.205606937,65.8878479,49.06541824,0.280101687,893,37.4,59.4,15.3,2.9,1.2,35.6,6.2,84,3.4,39.7,46.5,65.8,Medio
82.69901019,38.37250966,44.3264991,17.13849753,0.048455517,0.114036759,29.4213197,26.99346349,90.74999983,40.46622098,96.64464444,22.45622959,99.83750731,71.5902036,82.74746571,49.47799399,608,582,2275,1056,1219,471,1,3,809,743,2497,1113,2659,618,2747,1969,2276,1361,1882,1548,3.130505562,3.59663558,2.722782612,2.766694307,3.63734889,3.713873386,3.149855614,3.745472908,3.127584696,4.039164066,3.072311163,3.550578594,3.128717899,3.224936962,2736,14.32616043,3.715670109,70.40000153,93.09210205,43.12057114,8.510638237,47.09220123,92.76596069,9.078014374,94.89362335,80.42552948,0.804873228,514,34.1,98.2,44.1,2.1,2.8,29.5,54.5,65.7,11.6,70.1,75.1,85.2,Alto
89.23323364,59.9497142,29.28352058,10.76676622,0,1.37E-07,36.48886761,18.40583291,97.10753715,66.79272842,98.30455587,48.30908248,100,89.086282,89.23323364,64.66607701,274,149,1517,1019,498,183,0,0,620,313,1651,1135,1671,821,1700,1514,1517,1099,2026,1561,3.707222462,3.915837049,3.258033037,3.196362257,4.088377953,4.29509306,3.691896677,4.046009064,3.681637049,4.338438511,3.654086113,3.868137836,3.707222462,3.771537781,1750,17.11712074,4.038004875,79.0581131,98.51428223,38.79598999,23.07691956,88.62876129,72.57524872,18.06019974,95.31773376,83.94648743,1.641266942,173,36,98.7,72.2,2.7,1.3,67.5,85.2,89.3,6.3,66.2,71.1,80.6,Alto
80.66694437,47.44811204,33.2188338,17.97890514,0.021143669,1.333006844,42.45952397,31.38310678,89.87534628,47.71925358,88.06332742,57.22430825,98.64585004,74.00051637,80.68808804,54.7243624,713,378,992,584,409,221,0,16,522,386,1105,587,1083,704,1213,910,992,673,2142,1731,3.846416235,4.397082329,3.041294813,2.531957388,4.356911659,4.56860733,3.76464057,4.686825275,3.820940495,4.538055897,3.616217613,4.267968655,3.845474243,4.053595543,1522,39.81669998,4.093566895,73.89473724,96.25492859,50.5128212,4.615385056,37.43590164,64.61538696,14.10256004,93.84615326,84.10256195,1.174276948,335,44,95,60,30.5,29.9,33.4,38.2,97.6,15.6,67.8,74,86.5,Alto
90.8311179,55.19051002,35.64060926,7.034014165,1.683284342,0.451583602,56.33902864,41.06576863,77.15498133,44.70744752,55.04805616,48.47197426,97.8651317,73.71731425,92.51440222,70.64106091,186,232,1853,1126,727,143,34,9,1149,838,1574,912,1123,989,1996,1504,1887,1441,1966,1526,3.341716766,3.886697054,2.475011349,2.695603848,3.598490477,3.913165808,3.52656579,4.005981922,3.831920624,3.980002403,3.298286676,3.848646164,3.281015158,3.37438035,2957,32.74647903,11.41176987,89.76328278,51.67398834,34.81848145,16.50164986,1.650164962,42.73926926,5.775578022,78.87789154,49.17491913,0.659795225,597,43.9,45.9,48.6,0.8,0.1,51.8,19.2,81,2.7,51.3,60.4,81.9,Alto
81.77009287,33.71236341,48.05772901,17.60621071,0.478062173,0.14563424,34.68960989,24.98398826,89.41577973,41.82017731,83.64104737,29.62630365,99.37630383,63.70929955,82.24815504,46.75910626,656,721,1049,433,617,226,6,2,445,321,1147,537,1073,380,1275,817,1055,600,2127,1803,3.149010181,3.850290775,2.646543264,2.626549244,3.602946043,3.918440819,3.166404963,3.921006918,3.314563751,4.291297436,3.060859442,3.782505274,3.130707264,3.278092146,1342,21.9715004,4.529616833,73.52941132,78.39045715,23.70129967,41.55844116,9.740260124,45.12987137,5.194805145,68.18182373,53.57143021,0.439058304,756,39.4,65.4,18,5.2,0.3,44.3,29.2,82.5,7.8,44.2,50.3,65.4,Medio
64.31690508,20.96642388,43.35048199,30.26146591,1.309955306,4.111673683,32.67382354,39.50887664,78.01817126,13.20844123,62.49463194,29.09309249,94.57837084,50.6430304,65.62686038,30.65190645,1468,1169,6946,2264,4681,3268,141,444,3528,4267,8425,1426,6749,3142,10214,5469,7087,3310,1318,1172,2.884459257,3.72177887,2.480351448,2.286999941,3.186330557,3.269236565,2.947722673,4.179774761,3.082683802,3.900950432,2.696145296,3.634983778,2.827164412,3.067529678,10203,19.79150963,4.688210964,59.49633026,81.15260315,26.6548996,9.443954468,20.65312958,61.65048981,7.634597778,68.93203735,33.14210129,0.105464898,1057,32.7,76.1,43.8,1.3,1.7,27.7,38.1,78,10.1,58.9,66.7,82.8,Medio
88.25519681,56.42859803,31.82659745,11.74480319,0,1.92E-11,46.17218695,56.09576433,97.22989018,44.32908049,99.15711698,36.09222066,100,92.03828501,88.25519681,60.24994843,339,211,1980,1266,714,263,0,0,1036,1258,2181,994,2224,810,2243,2064,1980,1351,1943,1466,3.810305595,3.978403091,3.495251894,3.645323038,4.218976021,4.214577675,3.802337646,4.466209412,3.801986694,4.522168636,3.790762663,3.94742775,3.810305595,3.852641106,1863,14.58333015,13.45178032,91.89640808,98.98014069,36.34259033,4.39814806,32.17593002,98.61110687,9.95370388,100,90.74073792,1.416929007,251,42.9,57,88.8,25.5,4.3,32,27.9,98.8,9.2,59.9,70,91.1,Alto
81.90182691,43.01540535,38.88642192,17.1409592,0.462469552,0.494744349,32.89825931,63.83306314,86.25023551,37.11970207,72.82110496,34.15700836,99.0427864,72.92728758,82.36429644,51.33106789,650,471,616,323,292,129,3,4,247,480,649,279,548,257,745,548,619,386,2237,1860,3.437470675,3.97424531,2.822118521,2.612253428,4.094186783,3.777775049,3.529619455,4.171177387,3.695090771,4.515510082,3.302404881,3.928333521,3.418406725,3.601723909,955,32.42258835,6.115108013,63.94052124,91.20419312,28.95928001,42.53393936,28.95928001,33.93664932,9.502262115,71.9457016,37.10406876,0.555036724,670,35.1,95.8,37.9,48.9,3.3,42,12,97.1,6.9,64.7,71.5,84.7,Medio
89.98710887,63.13982691,26.84728205,10.01289114,0,0,42.02636762,23.341069,94.45288192,70.5477985,98.46857274,31.41029959,100,86.65537825,89.98710887,68.52690706,223,106,3179,2231,949,354,0,0,1485,825,3337,2492,3479,1110,3533,3062,3179,2421,1740,1184,3.689833403,3.938162804,3.075627804,2.770169258,4.132570267,4.394451141,3.667023182,4.015155792,3.623834372,4.565275669,3.602469921,3.870979786,3.689833403,3.783009291,3689,32.04578018,5.632502079,80.62953949,96.7470932,88.43373871,4.21686697,95.3012085,68.67469788,21.32530022,99.63855743,90.1204834,2.037044048,78,39.6,96.7,89.1,41.4,0.2,59.8,94,75.7,42.2,83.7,88.1,94.7,Muy alto
92.92449476,70.28806104,22.63643444,7.075504959,0,2.84E-07,48.70291609,91.82194889,95.81872944,49.62077467,99.7100339,45.56975922,100,98.54379655,92.92449476,70.90825656,88,35,3117,2357,759,237,0,0,1633,3080,3214,1664,3344,1528,3354,3305,3117,2378,1752,1145,4.337218285,4.40181303,4.124090195,3.979319811,4.759512901,4.392118454,4.351256847,5.043103218,4.313624382,5.117183685,4.312441826,4.348977566,4.337218285,4.380832195,3541,40.25062943,9.799789429,87.48742676,98.50325012,69.25287628,6.609195232,93.96552277,96.98275757,16.23563004,99.28160858,87.5,2.260421038,47,47.1,99.7,88.8,7.4,1.1,48.6,91.6,95.1,15.8,80.7,84.9,92.4,Muy alto
92.86075924,73.00409083,19.85666901,6.857024878,0.027829371,0.254386524,48.04220972,33.78889863,93.72792693,81.77262586,97.74135567,34.12414126,99.71778398,91.77917859,92.88858861,76.09000098,92,17,16472,12949,3522,1216,5,45,8522,5993,16625,14505,17337,6053,17688,16280,16477,13497,741,247,3.974322081,4.136244297,3.340858698,2.86506629,4.436141491,4.694537163,3.975214243,4.187045097,3.94948411,4.805158615,3.902986526,4.094519615,3.973151445,4.043767929,18120,47.86751938,10.22286034,84.67180634,97.71523285,90.09233856,5.889692783,91.5647583,88.07087708,37.90866089,99.25131226,93.16195679,2.739408016,14,50.5,51.7,90.1,24.9,20.2,56.4,86.6,97.8,41.7,66.1,75.9,92.5,Muy alto
64.55298539,15.87163071,48.68135452,30.80588281,0.735783856,3.905348107,24.15193764,89.72193104,80.45431435,16.66299026,40.58490937,5.66594707,95.35886956,56.25117957,65.28876923,22.06644494,1456,1385,382,94,288,182,4,23,143,530,475,98,240,33,564,332,386,130,2287,1999,2.822829008,3.340619326,2.650241375,2.435471296,3.072738409,2.777715445,2.80675602,3.523379803,3.304337263,4.549685001,2.697620392,3.290557623,2.793244123,2.930975914,401,18.38710022,4.477612019,71.19741058,93.76558685,6.766917229,3.759397984,8.270676613,72.93232727,6.766917229,84.96240234,58.6466217,-0.094342999,1230,37.7,87.9,26,1.2,1.6,13.9,3.7,79.3,5.9,53.7,59.7,74.2,Bajo
83.08613483,37.0032827,46.08285129,16.18905962,0.42636455,0.298440992,29.56474237,22.07891976,92.76536358,60.09396835,54.40386909,30.50798337,99.27519399,62.87650761,83.51249937,52.45660948,587,616,1039,463,576,202,5,4,370,276,1160,751,680,381,1241,786,1044,656,2129,1789,2.993207693,3.68089962,2.427887201,2.524325609,3.77609539,3.85925293,2.90052104,3.51535368,3.51894331,4.047745228,2.915278673,3.682352781,2.978271723,3.08663559,1301,15.625,8.812260628,78.49944305,97.23288727,60.30533981,4.580152988,2.544528961,21.88294983,1.52671802,76.84477997,75.82697296,0.291451991,882,38.4,96.5,83,0.3,4.3,11.1,10.3,72.3,3.8,62.3,67.9,80.5,Medio
44.79142651,6.364877211,38.42654824,42.9166466,2.001109347,10.29081717,13.20559039,27.08734119,56.87903158,12.76413041,53.95576634,16.69511742,87.70807317,24.20802978,46.79253582,11.37404952,2116,2052,1905,271,1635,1826,85,438,562,1152,2420,543,2295,710,3731,1030,1991,484,1956,1894,2.378070831,3.727555037,2.155984402,1.727752447,3.011177778,2.811821938,2.512012005,3.109106541,2.123535872,3.464807987,2.058954954,3.513391495,2.278124809,2.816521406,3189,5.520646095,5.363985062,42.23826981,55.37786102,8.683473587,4.061625004,10.22408962,8.543416977,4.061625004,50.14006042,20.16806984,-0.9335621,1977,19.2,53.6,10.4,8.2,1.2,16.9,22.6,46.2,4.6,17.7,23.2,41.1,Muy bajo
95.25401473,72.55569676,22.69831747,4.709650949,0.027250656,0.009083666,31.67023059,88.93226,95.23090898,39.77511708,96.28475635,23.35247236,99.96366579,95.03024448,95.28126538,76.02058631,26,20,1590,1211,379,79,0,0,529,1484,1589,664,1607,390,1668,1586,1590,1269,2011,1487,3.767214537,3.880464554,3.339069366,3.417464256,4.338591099,3.868853807,3.793933392,4.47528553,3.79595232,4.76934576,3.753821373,3.852643013,3.766147852,3.787400723,1384,21.09090996,2.267003059,78.78048706,95.95375824,60.47296906,2.702702999,16.21622086,91.89189148,3.378377914,80.74324036,55.06756973,0.684748471,579,32.1,97.4,70.2,30.4,0.9,46.2,45.9,98.5,5.6,81.9,87.1,95.3,Alto
78.37399752,31.90531253,46.46868408,19.17547584,0.62607117,1.824455522,27.51149181,39.13518237,80.3692581,39.04178534,68.90766709,32.74055237,97.54947352,57.78718316,79.00006867,43.64610112,838,773,2013,820,1194,493,16,47,707,1005,2065,1003,1770,841,2506,1485,2030,1121,1931,1640,3.119202137,4.030793667,2.487005234,2.235956192,3.704477549,4.036978245,3.024265051,4.109693527,3.55625391,4.348254204,2.949333668,3.951044798,3.094721079,3.370931387,2863,11.74320984,2.707276106,69.28309631,80.05589294,55.26316071,13.28946972,53.28947067,49.73683929,22.5,85.26316071,81.57894897,0.697020888,574,31.8,89.1,42.9,4.5,1.9,21.5,67.9,81.5,26.9,61.9,68.2,82.5,Alto
76.47461264,28.13727871,48.33733439,18.43710989,0.893400982,4.194876552,31.57251307,12.36376042,87.15308344,34.25345858,53.78860054,27.61042165,94.91172254,48.06015274,77.3680136,42.63737179,945,911,6945,2555,4390,1674,81,381,2867,1123,7915,3111,4885,2508,8620,4365,7027,3872,1319,1099,2.712717056,3.714540243,2.127480268,2.093433142,3.339748859,3.474677086,2.662465811,3.62214756,3.288990498,3.949679613,2.599698305,3.659841537,2.681769848,2.984658718,9181,13.04419994,3.713123083,69.52667999,86.25421906,26.4440403,5.82130003,10.19855976,35.51443863,4.151625156,79.33213043,51.48917007,0.071613699,1085,33.9,82.3,42.4,16.8,4.4,28.2,13.6,50.1,5.6,50.5,57.9,74.8,Medio
37.03339514,6.548276506,30.48511744,41.6046679,1.668736897,19.69320029,11.6301804,34.51804152,63.98354293,15.81970374,47.89046165,8.77640964,78.63806312,28.75023996,38.7021321,10.55644661,2261,2034,2944,521,2423,3307,133,1565,924,2744,5086,1258,3807,698,6251,2285,3076,839,1774,1759,2.68639636,3.837734699,2.444587946,2.001287937,3.24659276,2.986530304,2.554654121,3.636281252,2.712384462,4.247132301,2.322263956,3.606832266,2.578387976,3.033728361,4912,4.107564926,2.780997038,40.80582047,62.05212021,18.44331932,3.299491882,49.49238968,11.16751003,3.807106018,54.06090927,26.05752945,-0.686284482,1743,21.5,75.3,21.6,7.1,2.8,22.7,24.3,62.5,4.7,41.6,49.3,67.6,Bajo
86.67586682,44.94543542,41.73043072,12.64630854,0.106801861,0.571022788,37.93531677,23.83342939,93.93997129,55.03376273,78.8342535,27.72556133,99.32217593,71.67734209,86.78266868,58.25835461,404,427,1301,675,626,190,2,9,569,358,1410,826,1183,416,1491,1076,1303,874,2080,1699,3.244932175,3.823841333,2.604574442,2.823045969,3.828301191,3.937965155,3.228167772,3.858240843,3.524267912,4.347726822,3.194677353,3.765407801,3.241010189,3.350767851,1254,12.10268974,5.128204823,77.9681778,96.96970367,57.82313156,3.061223984,6.462584972,86.05442047,5.442176819,75.8503418,60.88434982,0.634926021,613,35.9,98.7,74.2,30.8,2,39.1,4.5,75.8,9,75.3,82.5,93.8,Alto
